query,patron,total_postings,tiempo_seg
shocking pictures,t1 AND NOT t2,100,0.000318696
ma doc,t1 AND NOT t2,98,0.000225735
shetland sheep,t1 AND NOT t2,29,0.000203663
american chopper,t1 AND NOT t2,820,0.000476403
biker tees,t1 AND NOT t2,3,0.000212395
banner code,t1 AND NOT t2,441,0.000338881
doc johnson,t1 AND NOT t2,115,0.000293553
john cena,t1 AND NOT t2,378,0.000386724
tec elgin,t1 AND NOT t2,15,0.000222801
edward hopper,t1 AND NOT t2,119,0.000292086
yellow labs,t1 AND NOT t2,129,0.000267082
pool companys,t1 AND NOT t2,55,0.000316322
tom cruise,t1 AND NOT t2,108,0.000262402
avalon apartments,t1 AND NOT t2,27,0.000367448
wedding cameras,t1 AND NOT t2,59,0.000238935
debbie miller,t1 AND NOT t2,51,0.000306194
motor homes,t1 AND NOT t2,123,0.000269596
cheap flights,t1 AND NOT t2,43,0.000264777
sonny emery,t1 AND NOT t2,6,0.000221195
colonial downs,t1 AND NOT t2,55,0.000236490
hollywood agents,t1 AND NOT t2,113,0.000271273
aruba disappearance,t1 AND NOT t2,26,0.000226433
scenic vistas,t1 AND NOT t2,14,0.000401880
italy doors,t1 AND NOT t2,303,0.001113097
sun labs,t1 AND NOT t2,99,0.000290619
teen cakes,t1 AND NOT t2,18,0.000220915
alcohol 120,t1 AND NOT t2,441,0.000417036
rolls royce,t1 AND NOT t2,22,0.000229506
centennial gardens,t1 AND NOT t2,68,0.000310943
vein removal,t1 AND NOT t2,56,0.000214071
gator shoes,t1 AND NOT t2,16,0.000194863
belmont park,t1 AND NOT t2,180,0.000299490
pocket bikes,t1 AND NOT t2,33,0.000227201
child psychology,t1 AND NOT t2,205,0.000312271
realty executives,t1 AND NOT t2,28,0.000256187
jessica alba,t1 AND NOT t2,24,0.000235862
miami herald,t1 AND NOT t2,85,0.000245779
siesta ware,t1 AND NOT t2,12,0.000241449
ocean view,t1 AND NOT t2,1868,0.000995341
cash advance,t1 AND NOT t2,105,0.000321281
garden snakes,t1 AND NOT t2,80,0.000252344
comcast dsl,t1 AND NOT t2,8,0.000287686
disney cruise,t1 AND NOT t2,56,0.000219519
indiana airlines,t1 AND NOT t2,109,0.000233138
hair fallout,t1 AND NOT t2,64,0.000219588
sherman lewis,t1 AND NOT t2,77,0.000222591
chalk colorado,t1 AND NOT t2,72,0.000249551
abt electronics,t1 AND NOT t2,43,0.000292575
map directions,t1 AND NOT t2,460,0.000390775
honolulu news,t1 AND NOT t2,365,0.000383790
manzanita beach,t1 AND NOT t2,62,0.000249132
downey savings,t1 AND NOT t2,12,0.000199753
peoria illinois,t1 AND NOT t2,135,0.000244872
map quest,t1 AND NOT t2,466,0.000350126
salt covenant,t1 AND NOT t2,37,0.000242218
smith barney,t1 AND NOT t2,143,0.000310664
dark connection,t1 AND NOT t2,204,0.000349009
bobby valentino,t1 AND NOT t2,21,0.000229785
blue book,t1 AND NOT t2,895,0.000708144
washington mutual,t1 AND NOT t2,284,0.000346843
chiari malformation,t1 AND NOT t2,3,0.000348729
foreskin fun,t1 AND NOT t2,51,0.000266662
mordecai wwe,t1 AND NOT t2,12,0.000269667
thread mills,t1 AND NOT t2,45,0.000242008
la times,t1 AND NOT t2,723,0.000493655
mls search,t1 AND NOT t2,6047,0.002096495
coldwell bankers,t1 AND NOT t2,5,0.000261634
pathological liar,t1 AND NOT t2,13,0.000224198
bird bath,t1 AND NOT t2,119,0.000239215
springfield ohio,t1 AND NOT t2,130,0.000238306
wal mart,t1 AND NOT t2,16,0.000323864
kidney stones,t1 AND NOT t2,39,0.000285311
outdoor shutters,t1 AND NOT t2,30,0.000289921
marshfield ma,t1 AND NOT t2,76,0.000249830
tiki huts,t1 AND NOT t2,6,0.000215677
imax florida,t1 AND NOT t2,150,0.000314576
peripheral electronics,t1 AND NOT t2,55,0.000247805
carmen electra,t1 AND NOT t2,11,0.000202407
camping accessories,t1 AND NOT t2,25,0.000203315
design acoustics,t1 AND NOT t2,242,0.000308778
hp printers,t1 AND NOT t2,50,0.000216375
galena il,t1 AND NOT t2,59,0.000241519
theological statement,t1 AND NOT t2,88,0.000224966
ice queen,t1 AND NOT t2,244,0.000276930
automatic chores,t1 AND NOT t2,34,0.000212883
party games,t1 AND NOT t2,572,0.000411589
mike jones,t1 AND NOT t2,157,0.000280073
surinam cherry,t1 AND NOT t2,14,0.000256187
fox news,t1 AND NOT t2,420,0.000438757
medina steakhouse,t1 AND NOT t2,13,0.000228668
music downloads,t1 AND NOT t2,780,0.000585359
bull pictures,t1 AND NOT t2,107,0.000283635
american airlines,t1 AND NOT t2,860,0.000587175
bike shops,t1 AND NOT t2,56,0.001300907
maryland cemetaries,t1 AND NOT t2,82,0.000252625
cheerleading pictures,t1 AND NOT t2,93,0.000287686
disney channel,t1 AND NOT t2,147,0.000285800
antidepressant drugs,t1 AND NOT t2,42,0.000367308
hot chicks,t1 AND NOT t2,99,0.000270504
stone crabs,t1 AND NOT t2,123,0.000308708
pennsylvania map,t1 AND NOT t2,569,0.000515655
heaven scent,t1 AND NOT t2,46,0.000242358
mosley st,t1 AND NOT t2,71,0.000277279
cpa exam,t1 AND NOT t2,15,0.000223779
hilary duff,t1 AND NOT t2,5,0.000217353
human rights,t1 AND NOT t2,517,0.000425138
greg weis,t1 AND NOT t2,17,0.000234325
ipod shuffle,t1 AND NOT t2,11,0.000218052
music videos,t1 AND NOT t2,847,0.000559377
cleveland browns,t1 AND NOT t2,63,0.000255907
hyundai tucson,t1 AND NOT t2,7,0.000219519
radar magazine,t1 AND NOT t2,271,0.000379321
layered hair,t1 AND NOT t2,59,0.000254300
susan wheeler,t1 AND NOT t2,23,0.000241798
keyword sessions,t1 AND NOT t2,52,0.000365910
abc tv,t1 AND NOT t2,406,0.000546875
purple martins,t1 AND NOT t2,29,0.000333224
lax map,t1 AND NOT t2,450,0.000550507
brandon rodgers,t1 AND NOT t2,22,0.000354945
christian lyrics,t1 AND NOT t2,246,0.000447977
avery labels,t1 AND NOT t2,43,0.000342652
jim shore,t1 AND NOT t2,79,0.000282866
israel news,t1 AND NOT t2,440,0.000527668
cancun mexico,t1 AND NOT t2,147,0.000308849
nsa nationals,t1 AND NOT t2,18,0.000248574
map quest,t1 AND NOT t2,466,0.000447488
hayden christensen,t1 AND NOT t2,8,0.000234185
cheap hotels,t1 AND NOT t2,43,0.000310734
magic tricks,t1 AND NOT t2,75,0.000321909
granny exposed,t1 AND NOT t2,42,0.000267151
adidas cairo,t1 AND NOT t2,25,0.000248923
southwest airlines,t1 AND NOT t2,119,0.000320513
piazza reality,t1 AND NOT t2,83,0.000244732
ross clothing,t1 AND NOT t2,76,0.000356202
sound click,t1 AND NOT t2,187,0.000299908
southwest airline,t1 AND NOT t2,101,0.000299699
song wrapper,t1 AND NOT t2,371,0.000353898
woodbury commons,t1 AND NOT t2,251,0.000275184
sign language,t1 AND NOT t2,880,0.000510278
yahoo maps,t1 AND NOT t2,799,0.000576070
camel toe,t1 AND NOT t2,10,0.000314227
lake george,t1 AND NOT t2,298,0.000291248
shinto shrine,t1 AND NOT t2,21,0.000197728
usda rhs,t1 AND NOT t2,10,0.000198007
john peterson,t1 AND NOT t2,386,0.000315763
lincoln wv,t1 AND NOT t2,69,0.000307033
west marine,t1 AND NOT t2,479,0.000557980
crossword puzzles,t1 AND NOT t2,9,0.000301376
july 2005,t1 AND NOT t2,1939,0.001055197
holiday inn,t1 AND NOT t2,73,0.000310943
missy eliot,t1 AND NOT t2,9,0.000237608
infected spleen,t1 AND NOT t2,25,0.000223290
nj lottery,t1 AND NOT t2,37,0.000269248
store finder,t1 AND NOT t2,188,0.000294461
ballet steps,t1 AND NOT t2,62,0.000275184
teeth whitening,t1 AND NOT t2,25,0.000232649
bee pollen,t1 AND NOT t2,27,0.000225036
credit unions,t1 AND NOT t2,74,0.000266383
eva mendes,t1 AND NOT t2,14,0.000220217
helen keller,t1 AND NOT t2,18,0.000283356
sim slots,t1 AND NOT t2,16,0.000227061
myspace codes,t1 AND NOT t2,218,0.000426744
american express,t1 AND NOT t2,863,0.000730215
national review,t1 AND NOT t2,719,0.002242607
hitler youth,t1 AND NOT t2,163,0.000440503
sea monkeys,t1 AND NOT t2,203,0.000444903
craven pottery,t1 AND NOT t2,13,0.000329382
apartment search,t1 AND NOT t2,6088,0.002670819
linda tran,t1 AND NOT t2,12,0.000413684
yahoo games,t1 AND NOT t2,329,0.000568247
teachers gifts,t1 AND NOT t2,78,0.000323446
aloha kai,t1 AND NOT t2,14,0.000288664
quality inn,t1 AND NOT t2,261,0.000445392
yahoo mail,t1 AND NOT t2,67,0.000325331
geography philosophy,t1 AND NOT t2,957,0.000745301
dc accommodations,t1 AND NOT t2,128,0.000453704
yahoo photos,t1 AND NOT t2,810,0.000687679
weber grills,t1 AND NOT t2,9,0.000423951
employee evaluations,t1 AND NOT t2,39,0.000310105
florida drivers,t1 AND NOT t2,184,0.000377505
star wars,t1 AND NOT t2,237,0.000447767
funny videos,t1 AND NOT t2,87,0.000333713
dallas isd,t1 AND NOT t2,60,0.000361231
marshall inman,t1 AND NOT t2,46,0.000354386
ocean fishing,t1 AND NOT t2,103,0.000328195
italy flights,t1 AND NOT t2,283,0.000782667
yahoo mail,t1 AND NOT t2,67,0.000348729
puppy training,t1 AND NOT t2,203,0.000353619
pioneer league,t1 AND NOT t2,306,0.000402369
tko farm,t1 AND NOT t2,77,0.000289641
smee builders,t1 AND NOT t2,12,0.000243964
enable sounds,t1 AND NOT t2,62,0.000248504
atm babes,t1 AND NOT t2,4,0.000256186
vida tv,t1 AND NOT t2,352,0.000396641
detroit sponge,t1 AND NOT t2,53,0.000252624
header collectors,t1 AND NOT t2,29,0.000229087
monica sweetheart,t1 AND NOT t2,4,0.000249552
car rentals,t1 AND NOT t2,227,0.000322118
phone book,t1 AND NOT t2,775,0.000538424
nbc news,t1 AND NOT t2,402,0.000387283
horse lovers,t1 AND NOT t2,68,0.000366889
jacksonville florida,t1 AND NOT t2,167,0.000330989
dance poms,t1 AND NOT t2,113,0.000257164
nicky cruz,t1 AND NOT t2,12,0.000263031
hairy men,t1 AND NOT t2,270,0.000340209
graduation jokes,t1 AND NOT t2,51,0.000220566
napoleon dynamite,t1 AND NOT t2,19,0.000325960
york pa,t1 AND NOT t2,139,0.000311502
lilly pulitzer,t1 AND NOT t2,4,0.000293972
thermos coolers,t1 AND NOT t2,3,0.000198984
online rpg,t1 AND NOT t2,170,0.000391473
tom petty,t1 AND NOT t2,92,0.000234465
buddy profile,t1 AND NOT t2,326,0.000318277
ceiling alternatives,t1 AND NOT t2,29,0.000206667
cornell university,t1 AND NOT t2,594,0.000405232
sprint pcs,t1 AND NOT t2,15,0.000199753
boxer dog,t1 AND NOT t2,85,0.000218121
hofstra university,t1 AND NOT t2,582,0.000379390
ovarian cancer,t1 AND NOT t2,69,0.000247665
toy story,t1 AND NOT t2,370,0.000361510
wild cherry,t1 AND NOT t2,74,0.000305915
creative launcher,t1 AND NOT t2,61,0.000218401
volcanic activity,t1 AND NOT t2,126,0.000472073
lazy boy,t1 AND NOT t2,117,0.000235303
online surveys,t1 AND NOT t2,172,0.000318278
wedding dresses,t1 AND NOT t2,49,0.000297115
eileen vargas,t1 AND NOT t2,8,0.000213791
connecticut government,t1 AND NOT t2,590,0.000429957
bahia mar,t1 AND NOT t2,45,0.000223360
real ghosts,t1 AND NOT t2,248,0.000294321
food tv,t1 AND NOT t2,499,0.000485203
samurai outfits,t1 AND NOT t2,16,0.000228878
cyber text,t1 AND NOT t2,6048,0.002518420
midnight velvet,t1 AND NOT t2,29,0.002411769
alaska cruise,t1 AND NOT t2,68,0.000251437
shawnee trails,t1 AND NOT t2,30,0.000287895
shrek movie,t1 AND NOT t2,219,0.000350126
rice texas,t1 AND NOT t2,207,0.000365352
michael fay,t1 AND NOT t2,120,0.000286778
eagle wheels,t1 AND NOT t2,82,0.000262123
floating tile,t1 AND NOT t2,26,0.000224687
rascal flats,t1 AND NOT t2,12,0.000223011
vegas escorts,t1 AND NOT t2,14,0.000228598
mobile homes,t1 AND NOT t2,117,0.000329033
cheap curtains,t1 AND NOT t2,22,0.000222801
text size,t1 AND NOT t2,12086,0.004243976
songwriters guild,t1 AND NOT t2,26,0.000273228
apache lake,t1 AND NOT t2,108,0.000229087
washington dc,t1 AND NOT t2,382,0.000369542
abutilon hybrid,t1 AND NOT t2,20,0.000206947
heart tattoo,t1 AND NOT t2,180,0.000254999
giants dugout,t1 AND NOT t2,21,0.000289502
deli case,t1 AND NOT t2,278,0.000271831
sf zoo,t1 AND NOT t2,43,0.000210229
guitar tab,t1 AND NOT t2,147,0.000268129
sims cheats,t1 AND NOT t2,10,0.000236630
johnson tapes,t1 AND NOT t2,106,0.000224756
tom cruise,t1 AND NOT t2,108,0.000288594
suzanne somers,t1 AND NOT t2,9,0.000194584
yahoo mail,t1 AND NOT t2,67,0.000249830
beach cam,t1 AND NOT t2,67,0.000216445
kentucky lottery,t1 AND NOT t2,60,0.000315833
opelika alabama,t1 AND NOT t2,64,0.000218051
airline tickets,t1 AND NOT t2,63,0.000261145
star ledger,t1 AND NOT t2,173,0.000437151
natalie holloway,t1 AND NOT t2,7,0.000338113
digital printing,t1 AND NOT t2,218,0.000332665
ball seed,t1 AND NOT t2,123,0.000289642
morgan nick,t1 AND NOT t2,84,0.000296696
ar doc,t1 AND NOT t2,146,0.000269387
swing sets,t1 AND NOT t2,124,0.000232929
disney channel,t1 AND NOT t2,147,0.000272320
buzz chat,t1 AND NOT t2,22,0.000291946
free condoms,t1 AND NOT t2,6044,0.002407858
aqha congress,t1 AND NOT t2,96,0.000346075
radio shack,t1 AND NOT t2,285,0.000412287
healthy kids,t1 AND NOT t2,69,0.000257583
yahoo maps,t1 AND NOT t2,799,0.000512582
seattle mariners,t1 AND NOT t2,42,0.000215747
delta airlines,t1 AND NOT t2,90,0.000356762
abc distributors,t1 AND NOT t2,68,0.000379181
yahoo travel,t1 AND NOT t2,156,0.000360602
breast lifts,t1 AND NOT t2,25,0.000209181
arthurs steakhouse,t1 AND NOT t2,2,0.000191511
camcorders review,t1 AND NOT t2,171,0.000345446
queen mary,t1 AND NOT t2,214,0.000421297
orlando bloom,t1 AND NOT t2,34,0.000313668
baby names,t1 AND NOT t2,458,0.000437849
drug actions,t1 AND NOT t2,166,0.000368216
female ejaculation,t1 AND NOT t2,308,0.000291736
flower tattoos,t1 AND NOT t2,47,0.000261494
family handyman,t1 AND NOT t2,842,0.000641932
hollyhock pests,t1 AND NOT t2,6,0.000302702
janet jackson,t1 AND NOT t2,100,0.000264148
nj dop,t1 AND NOT t2,29,0.000379879
hagerstown newspaper,t1 AND NOT t2,152,0.000289781
amc norwalk,t1 AND NOT t2,10,0.000288175
toy soldiers,t1 AND NOT t2,118,0.000265755
spina systems,t1 AND NOT t2,187,0.000347960
car rentals,t1 AND NOT t2,227,0.000267221
radio stations,t1 AND NOT t2,470,0.000357948
jade moore,t1 AND NOT t2,53,0.000210509
vegetable gardening,t1 AND NOT t2,22,0.000283425
entertainment earth,t1 AND NOT t2,241,0.001362369
kendal county,t1 AND NOT t2,338,0.000336995
holloway case,t1 AND NOT t2,272,0.000360463
family circle,t1 AND NOT t2,892,0.000645215
colorado mills,t1 AND NOT t2,91,0.000318207
bishonen anime,t1 AND NOT t2,50,0.000236630
eye makeup,t1 AND NOT t2,218,0.000352291
columbus texas,t1 AND NOT t2,201,0.000293343
web cam,t1 AND NOT t2,204,0.000326309
patio designs,t1 AND NOT t2,59,0.000330989
hugo boss,t1 AND NOT t2,72,0.000304798
interactive weather,t1 AND NOT t2,87,0.000272670
police salaries,t1 AND NOT t2,157,0.000293902
derek jeter,t1 AND NOT t2,15,0.000257653
zebras prints,t1 AND NOT t2,14,0.000257863
aruba map,t1 AND NOT t2,446,0.000327357
dnr md,t1 AND NOT t2,43,0.000264847
rabbit care,t1 AND NOT t2,138,0.000235303
photography washington,t1 AND NOT t2,305,0.000376247
extensor retinaculum,t1 AND NOT t2,3,0.000189416
skin yeast,t1 AND NOT t2,59,0.000238726
yahoo mail,t1 AND NOT t2,67,0.000245360
salvage motorcycles,t1 AND NOT t2,12,0.000248923
career builder,t1 AND NOT t2,589,0.000393219
bose logo,t1 AND NOT t2,212,0.000310246
branford ct,t1 AND NOT t2,26,0.000202477
mccoy usa,t1 AND NOT t2,304,0.000295159
wal mart,t1 AND NOT t2,16,0.000228389
dragon mugs,t1 AND NOT t2,45,0.000239424
rebecca scott,t1 AND NOT t2,86,0.000261913
peg happiness,t1 AND NOT t2,18,0.000323516
women galleries,t1 AND NOT t2,272,0.000281959
franklin sports,t1 AND NOT t2,352,0.000385467
baseball draft,t1 AND NOT t2,234,0.000386444
sacramento movies,t1 AND NOT t2,113,0.000303191
victory motorcycles,t1 AND NOT t2,150,0.000285800
pm pools,t1 AND NOT t2,43,0.000262402
incentive coupon,t1 AND NOT t2,8,0.000224128
gilbert republic,t1 AND NOT t2,230,0.000269945
shot needle,t1 AND NOT t2,142,0.000264009
outer spaces,t1 AND NOT t2,75,0.000221474
elmer wheeler,t1 AND NOT t2,19,0.000199752
nia long,t1 AND NOT t2,518,0.000364933
bed furniture,t1 AND NOT t2,81,0.000224268
halloween costumes,t1 AND NOT t2,20,0.000204293
maximum exposure,t1 AND NOT t2,129,0.000256187
hannibal soundtrack,t1 AND NOT t2,70,0.000345376
tom cruise,t1 AND NOT t2,108,0.000369263
gold braces,t1 AND NOT t2,192,0.000381905
photography contests,t1 AND NOT t2,66,0.000229227
penn dot,t1 AND NOT t2,41,0.000262333
king tut,t1 AND NOT t2,273,0.000352990
michaels crafts,t1 AND NOT t2,16,0.000343421
coldwater creek,t1 AND NOT t2,8,0.000227341
surf jamaica,t1 AND NOT t2,43,0.000307941
jaden smith,t1 AND NOT t2,135,0.000317718
gail langue,t1 AND NOT t2,6,0.000279654
traffic tickets,t1 AND NOT t2,116,0.000234185
meadowbrook school,t1 AND NOT t2,518,0.000382254
sleazy dream,t1 AND NOT t2,76,0.000215677
instant messenger,t1 AND NOT t2,33,0.000413614
polly klaas,t1 AND NOT t2,10,0.000206947
tv tome,t1 AND NOT t2,362,0.000425906
stock market,t1 AND NOT t2,250,0.000321979
philadelphia tribune,t1 AND NOT t2,84,0.000322188
word twist,t1 AND NOT t2,220,0.000359066
yahoo messenger,t1 AND NOT t2,40,0.000285800
web browsers,t1 AND NOT t2,204,0.000411658
virus protection,t1 AND NOT t2,116,0.000299629
snatch movie,t1 AND NOT t2,218,0.000321071
jewish organizations,t1 AND NOT t2,286,0.001013640
kelly clarkson,t1 AND NOT t2,39,0.000302003
psalm 68,t1 AND NOT t2,136,0.000311084
lancaster pa,t1 AND NOT t2,76,0.000280980
burns security,t1 AND NOT t2,126,0.000295019
geneva switzerland,t1 AND NOT t2,138,0.000291388
marriage encounter,t1 AND NOT t2,228,0.000306753
thoroughbred pedigree,t1 AND NOT t2,13,0.000202896
spirit airlines,t1 AND NOT t2,124,0.000235931
hunter douglas,t1 AND NOT t2,100,0.000235234
jessica simpson,t1 AND NOT t2,30,0.000203385
cursive lyrics,t1 AND NOT t2,84,0.000250180
katie holmes,t1 AND NOT t2,18,0.000198496
graves custom,t1 AND NOT t2,49,0.000208483
chattanooga attractions,t1 AND NOT t2,53,0.000255977
daniel williams,t1 AND NOT t2,165,0.000245850
tattoo removal,t1 AND NOT t2,49,0.000245990
graffiti creator,t1 AND NOT t2,64,0.000233697
la academia,t1 AND NOT t2,306,0.000377924
coleman trailers,t1 AND NOT t2,25,0.000275254
raffle tickets,t1 AND NOT t2,36,0.000206598
occupational hazards,t1 AND NOT t2,20,0.000204222
miami apartments,t1 AND NOT t2,86,0.000220706
penn lottery,t1 AND NOT t2,19,0.000233976
rifle scopes,t1 AND NOT t2,31,0.000291527
background images,t1 AND NOT t2,9314,0.003137653
elegant angel,t1 AND NOT t2,57,0.000327217
continental airlines,t1 AND NOT t2,74,0.000368216
abbott lab,t1 AND NOT t2,36,0.000209880
kawasaki voyager,t1 AND NOT t2,20,0.000258701
software downloads,t1 AND NOT t2,110,0.000313947
privacy preferences,t1 AND NOT t2,17,0.000201778
wells fargo,t1 AND NOT t2,38,0.000217493
teen quizzes,t1 AND NOT t2,19,0.000204642
travel directions,t1 AND NOT t2,152,0.000312829
teen quizzes,t1 AND NOT t2,19,0.000201988
cannon camcorder,t1 AND NOT t2,36,0.000207715
grid iron,t1 AND NOT t2,118,0.000239773
danny roberts,t1 AND NOT t2,72,0.000215188
foot cramp,t1 AND NOT t2,265,0.000315344
virginia map,t1 AND NOT t2,547,0.000466136
excise tax,t1 AND NOT t2,59,0.000216445
dsm personality,t1 AND NOT t2,52,0.000211765
notch johnson,t1 AND NOT t2,97,0.000231043
pheasant eggs,t1 AND NOT t2,32,0.000257094
acton comics,t1 AND NOT t2,92,0.000320582
ripped fuel,t1 AND NOT t2,59,0.000214420
google maps,t1 AND NOT t2,812,0.000529274
covenant house,t1 AND NOT t2,431,0.000342163
driving directions,t1 AND NOT t2,98,0.000304797
abaya dubai,t1 AND NOT t2,13,0.000228179
creative intention,t1 AND NOT t2,93,0.000342233
northwest airlines,t1 AND NOT t2,132,0.000304727
leave comments,t1 AND NOT t2,209,0.000349497
lowered trucks,t1 AND NOT t2,39,0.000253742
rent movie,t1 AND NOT t2,227,0.000317788
hindu bhajans,t1 AND NOT t2,34,0.000286708
quantum cryptography,t1 AND NOT t2,28,0.000284543
jackson casino,t1 AND NOT t2,107,0.000231951
alabama doctors,t1 AND NOT t2,97,0.000398039
werewolf breeding,t1 AND NOT t2,37,0.000291108
merrill haggard,t1 AND NOT t2,10,0.000267501
ann taylor,t1 AND NOT t2,90,0.000234675
security transmissions,t1 AND NOT t2,107,0.000237049
xm radio,t1 AND NOT t2,285,0.000392451
divorce decree,t1 AND NOT t2,46,0.000290130
phone numbers,t1 AND NOT t2,232,0.000439037
file sharing,t1 AND NOT t2,112,0.000260376
tsunami warning,t1 AND NOT t2,44,0.000253113
bam margera,t1 AND NOT t2,5,0.000212255
red skelton,t1 AND NOT t2,278,0.001229177
sailboat charters,t1 AND NOT t2,12,0.000242497
ken harrelson,t1 AND NOT t2,25,0.000254999
kendo la,t1 AND NOT t2,295,0.000384419
norton healthcare,t1 AND NOT t2,36,0.000321630
clavicle bones,t1 AND NOT t2,26,0.000231671
truck tents,t1 AND NOT t2,43,0.000316252
discount tire,t1 AND NOT t2,24,0.000276302
traditional mantles,t1 AND NOT t2,237,0.000386165
arizona lottery,t1 AND NOT t2,61,0.000294251
dictionary meanings,t1 AND NOT t2,194,0.000387842
joshua jackson,t1 AND NOT t2,96,0.000315274
bac limit,t1 AND NOT t2,6047,0.001836257
savannah ga,t1 AND NOT t2,84,0.000331128
swimming pools,t1 AND NOT t2,56,0.000251437
iowa playhouse,t1 AND NOT t2,53,0.000275184
flowerbed stone,t1 AND NOT t2,120,0.000242427
clinton iowa,t1 AND NOT t2,85,0.000226154
credit reports,t1 AND NOT t2,151,0.000294950
funnel cakes,t1 AND NOT t2,9,0.000202407
alex baker,t1 AND NOT t2,79,0.000273019
jackson outlets,t1 AND NOT t2,101,0.000295788
arizona airports,t1 AND NOT t2,107,0.000257653
brazilian trans,t1 AND NOT t2,76,0.000304029
alexandria va,t1 AND NOT t2,62,0.000298022
salisbury university,t1 AND NOT t2,599,0.000452727
block mail,t1 AND NOT t2,130,0.000327217
cable deal,t1 AND NOT t2,179,0.000288873
jessica lynch,t1 AND NOT t2,11,0.000346494
schumacher racing,t1 AND NOT t2,86,0.000231043
diet pills,t1 AND NOT t2,33,0.000239144
real pimps,t1 AND NOT t2,233,0.000268199
liver cysts,t1 AND NOT t2,22,0.000201988
